year,month,day,dow,doy,quarter,is_weekend,days_to_eom,days_from_som,dim,is_last1,is_first1,is_last2,is_first2,is_last3,is_first3,is_eom_payday,payday_intensity,t_days,t_years,regime_pre2019,regime_2019,regime_post2019,sin_y1,cos_y1,sin_y2,cos_y2,sin_y3,cos_y3,sin_y4,cos_y4,sin_y5,cos_y5,sin_w1,cos_w1,sin_m1,cos_m1,sin_w2,cos_w2,sin_m2,cos_m2,hol_new_year,hol_womens_day,hol_reunification,hol_labor_day,hol_national_day,hol_vn_womens_day,hol_dd_1111,hol_dd_1212,hol_christmas_eve,hol_christmas,hol_hung_kings,tet_days_diff,tet_in_7,tet_in_14,tet_in_30,tet_before_7,tet_after_7,tet_on,tet_intensity,tet_post_recovery,hol_black_friday,promo_spring_sale,promo_spring_sale_since,promo_spring_sale_until,promo_spring_sale_disc,promo_mid_year,promo_mid_year_since,promo_mid_year_until,promo_mid_year_disc,promo_fall_launch,promo_fall_launch_since,promo_fall_launch_until,promo_fall_launch_disc,promo_year_end,promo_year_end_since,promo_year_end_until,promo_year_end_disc,promo_urban_blowout,promo_urban_blowout_since,promo_urban_blowout_until,promo_urban_blowout_disc,promo_rural_special,promo_rural_special_since,promo_rural_special_until,promo_rural_special_disc,is_odd_year,is_q1,is_q2,is_q3,is_q4,q3_odd_year
2019,10,13,6,286,4,1,18,12,31,0,0,0,0,0,0,0,0.0,-80,-0.2190280629705681,0,1,0,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907,0.8124159144868894,-0.5830783668499725,0.7379428103031385,0.6748632518680404,-0.5083564379375104,0.8611467540480462,-0.7818314824680299,0.6234898018587334,0.6513724827222223,-0.7587581226927909,-0.9749279121818235,-0.2225209339563148,-0.9884683243281114,0.15142777750457667,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2021,4,21,2,111,2,0,9,20,30,0,0,0,0,0,0,0,0.0,476,1.3032169746748803,0,0,1,0.9431964659565866,-0.33223549871590435,-0.6267266965083301,-0.7792391467859886,-0.5267547528105542,0.8500173118187018,0.9767399525103048,0.21442729576751102,-0.12226061766546593,-0.9924980309139453,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844392,-0.4999999999999992,0,0,0,0,0,0,0,0,0,0,1,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2022,8,6,5,218,3,1,25,5,31,0,0,0,0,0,0,0,0.0,948,2.595482546201232,0,0,1,-0.5716666713027052,-0.8204859638785327,0.9380889596420647,0.3463944338433696,-0.9677109772087535,0.25206242201026163,0.6498975881398573,-0.7600217924046628,-0.09875272084577562,0.9951120038093985,-0.9749279121818236,-0.2225209339563146,0.8486442574947509,0.5289640103269624,0.43388373911755845,-0.9009688679024189,0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2014,9,29,0,272,3,0,1,28,30,0,0,1,0,1,0,1,1.0,-1920,-5.256673511293634,1,0,0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925,0.9950052545447351,0.09982255971656324,-0.1329242031560922,0.991126205997661,-0.9861462483415948,-0.1658781989346326,0.0,1.0,-0.40673664307580015,0.913545457642601,0.0,1.0,-0.7431448254773941,0.6691306063588583,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,30.0,2.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2018,12,4,1,338,4,0,27,3,31,0,0,0,0,0,0,1,0.25,-393,-1.0759753593429158,1,0,0,-0.451785789832884,0.8921264484954345,-0.8061001043286311,0.5917792002101544,-0.9865006565801182,0.16375730385847118,-0.9540665500578387,-0.2995947563972601,-0.7157953492826635,-0.6983101158835592,0.7818314824680298,0.6234898018587336,0.5712682150947923,0.8207634412072763,0.9749279121818236,-0.22252093395631434,0.9377521321470804,0.3473052528448203,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,16.0,29.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2016,5,29,6,150,2,1,2,28,31,0,0,0,0,1,0,1,1.0,-1312,-3.592060232717317,1,0,0,0.5322271388474397,-0.8466016020976267,-0.9011686968561569,0.4334685453485363,0.993634586189866,0.11265127219562909,-0.7812565682797488,-0.6242100403868479,0.3291915385199928,0.9442631682782295,-0.7818314824680299,0.6234898018587334,-0.5712682150947924,0.8207634412072763,-0.9749279121818235,-0.2225209339563148,-0.9377521321470805,0.34730525284482006,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2013,3,8,4,67,1,0,23,7,31,0,0,0,0,0,0,0,0.0,-2490,-6.8172484599589325,1,0,0,0.9138076496466615,0.40614723863057883,0.742280907086982,-0.6700888411055113,-0.3108569682435036,-0.9504567035349151,-0.994788305609327,-0.10196189005174576,-0.4972040784469378,0.8676336233547726,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,0.7818314824680296,0.6234898018587337,0.29936312297335804,-0.9541392564000488,0,1,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0.13333333333333333,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,1,0,0,0,0
2016,2,7,6,38,1,1,22,6,29,0,0,0,0,0,0,0,0.0,-1424,-3.898699520876112,1,0,0,0.6081214998935418,0.7938439653781019,0.9655071658143364,0.2603764827344581,0.9248025743285089,-0.38044736628785164,0.5027907197793043,-0.8644081744776648,-0.12652781683868314,-0.9919630595773397,-0.7818314824680299,0.6234898018587334,0.963549992519223,0.26752833852922075,-0.9749279121818235,-0.2225209339563148,0.5155538571770216,-0.8568571761675893,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,0,0.9666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2021,8,21,5,233,3,1,10,20,31,0,0,0,0,0,0,0,0.0,598,1.6372347707049966,0,0,1,-0.7621140503891487,-0.6474427960827475,0.9868505034357966,-0.16163565160110782,-0.5157444481311303,0.8567424725213031,-0.3190204483114526,-0.9477478322629705,0.9288394302558068,0.3704825404820964,-0.9749279121818236,-0.2225209339563146,-0.7907757369376986,-0.6121059825476627,0.43388373911755845,-0.9009688679024189,0.9680771188662042,-0.25065253225872086,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,22.0,11.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2019,7,12,4,193,3,0,19,11,31,0,0,0,0,0,0,0,0.0,-173,-0.4736481861738535,0,1,0,-0.17752914918703497,-0.984115542601034,0.34941838995939767,0.936966802377855,-0.5102069876723092,-0.8600516436414433,0.6547868630645504,0.7558135775163646,-0.7785648703932875,-0.6275641342440497,-0.433883739117558,-0.9009688679024191,0.7907757369376989,-0.6121059825476626,0.7818314824680296,0.6234898018587337,-0.9680771188662041,-0.2506525322587213,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,19.0,10.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2019,12,22,6,356,4,1,9,21,31,0,0,0,0,0,0,0,0.0,-10,-0.02737850787132101,0,1,0,-0.15845177496083632,0.9873667175937016,-0.3129000178799537,0.949786070023521,-0.4594423522174453,0.888207591156989,-0.5943761565849813,0.8041871576214493,-0.7142921172691058,0.6998476771464044,-0.7818314824680299,0.6234898018587334,-0.8978045395707417,-0.44039415155763423,-0.9749279121818235,-0.2225209339563148,0.7907757369376984,-0.612105982547663,0,0,0,0,0,0,0,0,0,0,0,-34,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,34.0,11.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2015,10,27,1,300,4,0,4,26,31,0,0,0,0,0,0,1,0.55,-1527,-4.180698151950718,1,0,0,-0.9011686968561569,0.4334685453485363,-0.7812565682797488,-0.6242100403868479,0.22386840046373174,-0.9746193817454125,0.9753363880767842,-0.22072365096049953,0.6216868902665464,0.7832658619336802,0.7818314824680298,0.6234898018587336,-0.848644257494751,0.5289640103269624,0.9749279121818236,-0.22252093395631434,-0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2014,4,15,1,105,2,0,15,14,30,0,0,0,0,0,0,0,0.0,-2087,-5.713894592744696,1,0,0,0.9724075561219968,-0.23328854407545518,-0.45370308603134424,-0.8911529104063088,-0.7607200913564104,0.6490800741100398,0.8086376511543126,0.5883070194512693,0.3834282907116408,-0.9235706501843535,0.7818314824680298,0.6234898018587336,0.20791169081775931,-0.9781476007338057,0.9749279121818236,-0.22252093395631434,-0.40673664307580015,0.913545457642601,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,28.0,2.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2017,6,15,3,166,2,0,15,14,30,0,0,0,0,0,0,0,0.0,-930,-2.546201232032854,1,0,0,0.2821076626819194,-0.9593827529490743,-0.5412984521036173,0.8408305333122887,0.756517135610563,-0.6539738706764888,-0.9102805323268018,0.41399197150045597,0.9900977505087094,-0.14037964395735386,0.43388373911755823,-0.900968867902419,0.20791169081775931,-0.9781476007338057,-0.7818314824680299,0.6234898018587334,-0.40673664307580015,0.913545457642601,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2018,3,6,1,65,1,0,25,5,31,0,0,0,0,0,0,0,0.0,-666,-1.8234086242299794,1,0,0,0.8992961915530253,0.4373400963303323,0.7865965660866021,-0.6174672802835514,-0.2112757555821793,-0.9774264960104055,-0.97139528468375,-0.23746831555846842,-0.6383844591746642,0.769717664006921,0.7818314824680298,0.6234898018587336,0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434,0.8978045395707416,-0.4403941515576344,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0.4,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2015,9,4,4,247,3,0,26,3,30,0,0,0,0,0,0,1,0.25,-1580,-4.32580424366872,1,0,0,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.17964488371031379,0.9837315262594302,-0.9602876863008665,-0.27901175519846605,0.6788204829862363,-0.7343042638296013,-0.433883739117558,-0.9009688679024191,0.5877852522924731,0.8090169943749475,0.7818314824680296,0.6234898018587337,0.9510565162951535,0.30901699437494745,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,5.0,27.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2012,12,26,2,361,4,0,5,25,31,0,0,0,0,0,0,1,0.25,-2562,-7.014373716632443,1,0,0,-0.07304518821104743,0.9973286321364752,-0.14570011528535065,0.9893288009584253,-0.21757660514828095,0.9760432474496963,-0.28829064070952054,0.957542952811671,-0.35746441556486397,0.9339267592294752,0.9749279121818236,-0.22252093395631434,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,38.0,7.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,0,1,0
2013,4,8,0,98,2,0,22,7,30,0,0,0,0,0,0,0,0.0,-2459,-6.7323750855578375,1,0,0,0.9933900548258936,-0.11478762552212701,-0.2280577712215198,-0.9736476020539838,-0.9410336347451197,0.3383130181923076,0.4440958041592176,0.8959793059709459,0.8390802290175676,-0.5440076922910431,0.0,1.0,0.9945218953682733,0.10452846326765346,0.0,1.0,0.20791169081775931,-0.9781476007338057,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,21.0,9.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2021,11,29,0,333,4,0,1,28,30,0,0,1,0,1,0,1,1.0,698,1.9110198494182067,0,0,1,-0.5267547528105542,0.8500173118187018,-0.895501317943504,0.44505886078298396,-0.9956284932063293,-0.09340183893101002,-0.7971015927871932,-0.603845220877105,-0.35947181308842147,-0.9331559438780439,0.0,1.0,-0.40673664307580015,0.913545457642601,0.0,1.0,-0.7431448254773941,0.6691306063588583,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,11.0,34.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2022,4,1,4,91,2,0,29,0,30,0,1,0,1,0,1,1,0.8,821,2.2477754962354553,0,0,1,0.9999855506507186,0.005375731557583884,0.01075130776352193,-0.9999422030204416,-0.9998699583618592,-0.016126573270657762,-0.021501372740813793,0.999768818762748,0.9996387871459109,0.026875550849280297,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.7818314824680296,0.6234898018587337,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,1,14.0,16.0,12.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2020,8,9,6,222,3,1,22,8,31,0,0,0,0,0,0,0,0.0,221,0.6050650239561944,0,0,1,-0.6267266965083301,-0.7792391467859886,0.9767399525103048,0.21442729576751102,-0.895501317943504,0.44505886078298396,0.4188794133697436,-0.9080418696596647,0.24268684458259532,0.9701046827361175,-0.7818314824680299,0.6234898018587334,0.9987165071710528,-0.05064916883871264,-0.9749279121818235,-0.2225209339563148,-0.10116832198743204,-0.9948693233918952,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2019,8,11,6,223,3,1,20,10,31,0,0,0,0,0,0,0,0.0,-143,-0.3915126625598905,0,1,0,-0.6400381082043503,-0.7683431655492202,0.9835378122597296,0.18070244009239297,-0.8713510040136405,0.49066019586310516,0.3554553651969341,-0.9346932562893102,0.3251276029999075,0.9456701548465694,-0.7818314824680299,0.6234898018587334,0.8978045395707416,-0.4403941515576344,-0.9749279121818235,-0.2225209339563148,-0.7907757369376986,-0.6121059825476627,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,12.0,21.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2021,4,22,3,112,2,0,8,21,30,0,0,0,0,0,0,0,0.0,477,1.3059548254620124,0,0,1,0.9373419384643772,-0.3484108069446808,-0.65316012232693,-0.7572198192083127,-0.4822058478963526,0.8760579434344281,0.9891715794849547,0.14676370920373963,-0.20707028853384077,-0.9783260681421669,0.43388373911755823,-0.900968867902419,-0.9510565162951535,-0.30901699437494756,-0.7818314824680299,0.6234898018587334,0.5877852522924734,-0.8090169943749472,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2022,8,20,5,232,3,1,11,19,31,0,0,0,0,0,0,0,0.0,962,2.6338124572210813,0,0,1,-0.7508642533989489,-0.6604565640279754,0.9918264497026016,-0.12759425406472188,-0.5592523247663436,0.828997489286572,-0.25310271202292967,-0.9674394126593344,0.893579019823994,0.44890593149388225,-0.9749279121818236,-0.2225209339563146,-0.651372482722222,-0.7587581226927911,0.43388373911755845,-0.9009688679024189,0.9884683243281113,0.15142777750457717,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2014,5,26,0,146,2,0,5,25,31,0,0,0,0,0,0,1,0.25,-2046,-5.601642710472279,1,0,0,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0.9494491062150135,0.31392100074304014,-0.5822045598324479,-0.8130423423846421,-0.008601105865714402,0.9999630098048061,0.0,1.0,-0.9377521321470804,0.3473052528448203,0.0,1.0,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,1,0,0,0
2019,5,16,3,136,2,0,15,15,31,0,0,0,0,0,0,0,0.0,-230,-0.6297056810403833,0,1,0,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0.6708865180801582,0.7415600311898435,0.06661003679003268,-0.9977790852682925,-0.7635044855580851,0.6458025244087264,0.43388373911755823,-0.900968867902419,0.10116832198743272,-0.994869323391895,-0.7818314824680299,0.6234898018587334,-0.20129852008866114,0.9795299412524943,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,1,0,0,0
2013,8,24,5,236,3,1,7,23,31,0,0,0,0,0,0,0,0.0,-2321,-6.354551676933607,1,0,0,-0.7944973291665992,-0.6072676460566135,0.9649450457625344,-0.2624520121057191,-0.3774624838618108,0.9260248772451376,-0.5065035376636446,-0.8622378826833189,0.9926289059345094,0.12119346147073698,-0.9749279121818236,-0.2225209339563146,-0.9987165071710528,-0.05064916883871355,0.43388373911755845,-0.9009688679024189,0.10116832198743385,-0.9948693233918949,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,25.0,8.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2018,7,26,3,207,3,0,5,25,31,0,0,0,0,0,0,1,0.25,-524,-1.434633812457221,1,0,0,-0.4071294853542516,-0.9133704517637858,0.7437200839287408,0.6684911643103645,-0.9514544127333381,-0.307789701728727,0.9943406096530519,-0.10623912647794644,-0.8649482509584351,0.5018610596210309,0.43388373911755823,-0.900968867902419,-0.9377521321470804,0.3473052528448203,-0.7818314824680299,0.6234898018587334,-0.6513724827222221,-0.758758122692791,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2013,2,6,2,37,1,0,22,5,28,0,0,0,0,0,0,0,0.0,-2520,-6.899383983572895,1,0,0,0.5943761565849831,0.804187157621448,0.9559793438440766,0.2934339689665273,0.9431964659565866,-0.33223549871590435,0.5610336262283677,-0.8277930117131022,-0.04084439154329611,-0.9991655196610109,0.9749279121818236,-0.22252093395631434,0.9009688679024191,0.4338837391175582,-0.433883739117558,-0.9009688679024191,0.7818314824680299,-0.6234898018587335,0,0,0,0,0,0,0,0,0,0,0,-4,1,1,1,1,0,0,0.8666666666666667,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,7.0,23.0,15.0,1,1,0,0,0,0
2019,12,23,0,357,4,0,8,22,31,0,0,0,0,0,0,0,0.0,-9,-0.024640657084188913,0,1,0,-0.14144406768794202,0.9899462489023779,-0.2800440484743445,0.9599871514317777,-0.41301304294128083,0.9107251102063585,-0.5376773767406173,0.843150661828198,-0.6515303615068001,0.7586225596664117,0.0,1.0,-0.9680771188662041,-0.2506525322587213,0.0,1.0,0.48530196253108243,-0.8743466161445813,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,35.0,10.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2022,7,8,4,189,3,0,23,7,31,0,0,0,0,0,0,0,0.0,919,2.516084873374401,0,0,1,-0.10944576864891556,-0.993992768446958,0.21757660514828173,0.9760432474496961,-0.3230933755523461,-0.9463670908660078,0.4247283525160183,0.9053208417842974,-0.5212604463582775,-0.8533976488498016,-0.433883739117558,-0.9009688679024191,0.9884683243281114,0.1514277775045767,0.7818314824680296,0.6234898018587337,0.29936312297335804,-0.9541392564000488,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,15.0,14.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2017,9,7,3,250,3,0,23,6,30,0,0,0,0,0,0,0,0.0,-846,-2.316221765913758,1,0,0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782295,-0.9970878407382744,-0.07626164076313574,0.46896519100763273,-0.8832166493127123,0.43388373911755823,-0.900968867902419,0.9510565162951535,0.30901699437494745,-0.7818314824680299,0.6234898018587334,0.5877852522924732,-0.8090169943749473,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,8.0,24.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,1,0,1
2019,12,12,3,346,4,0,19,11,31,0,0,0,0,0,0,0,0.0,-20,-0.05475701574264202,0,1,0,-0.3251276029999093,0.9456701548465688,-0.6149269413476359,0.7885840835350667,-0.8379085086871808,0.5458107099257257,-0.9698431969672945,0.24372971360968226,-0.9963950238187234,-0.08483487790576281,0.43388373911755823,-0.900968867902419,0.7907757369376989,-0.6121059825476626,-0.7818314824680299,0.6234898018587334,-0.9680771188662041,-0.2506525322587213,0,0,0,0,0,0,0,1,0,0,0,-44,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,24.0,21.0,20.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,0,0,0,1,0
2016,3,10,3,70,1,0,21,9,31,0,0,0,0,0,0,0,0.0,-1392,-3.811088295687885,1,0,0,0.9335418911179212,0.35846832151248087,0.6692903895412567,-0.7430009249440493,-0.45370308603134424,-0.8911529104063088,-0.9945667569706337,0.1041007489354256,-0.2593382659754056,0.9657865518844574,0.43388373911755823,-0.900968867902419,0.9680771188662043,-0.2506525322587204,-0.7818314824680299,0.6234898018587334,-0.4853019625310808,-0.8743466161445822,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,1,0,0,0,0
2018,9,5,2,248,3,0,25,4,30,0,0,0,0,0,0,1,0.25,-483,-1.322381930184805,1,0,0,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,-0.977198777682387,-0.21232651482103831,0.6132298262997516,-0.7899045386224695,0.9749279121818236,-0.22252093395631434,0.7431448254773941,0.6691306063588582,-0.433883739117558,-0.9009688679024191,0.9945218953682734,-0.10452846326765333,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,1,6.0,26.0,10.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
2014,7,1,1,182,3,0,30,0,31,0,1,0,1,0,1,1,0.8,-2010,-5.503080082135524,1,0,0,0.01075130776352193,-0.9999422030204416,-0.021501372740813793,0.999768818762748,0.0322489522893041,-0.9994798672690922,-0.04299280405372191,0.9990753819405211,0.05373168610970562,-0.9985554095330955,0.7818314824680298,0.6234898018587336,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,0,0,0.0,0,0,0,999.0,999.0,0.0,1,8.0,21.0,18.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,999.0,999.0,0.0,0,0,0,1,0,0
